date,province,region,ratio_tourist_stay,no_tourist_stay,no_tourist_all,no_tourist_thai,no_tourist_foreign,revenue_all,revenue_thai,revenue_foreign
2022-01-01,Chachoengsao ,east,0.29469999999999996,21685,335492,335295,197,396740000,396580000,160000
2022-01-01,Ratchaburi ,central,0.4844,72252,126611,125870,741,147100000,145020000,2080000
2022-01-01,Kanchanaburi ,central,0.5717,223019,942486,940476,2010,1746150000,1739600000,6550000
2022-01-01,Samut Songkhram ,central,0.4334,56358,356495,356285,210,352620000,352180000,440000
2022-01-01,Suphan Buri ,central,0.43520000000000003,52073,246694,246314,380,298320000,297790000,530000
2022-01-01,Phetchaburi ,central,0.5221,258163,652324,652025,299,1725270000,1723910000,1360000
2022-01-01,Prachuap Khiri Khan ,central,0.4997,364053,674788,672283,2505,2370160000,2346990000,23170000
2022-01-01,Chonburi ,east,0.38520000000000004,644223,980622,917069,63553,6180570000,5152390000,1028180000
2022-01-01,Chanthaburi ,east,0.4022,67164,76001,75529,472,269520000,268560000,960000
2022-01-01,Trat ,east,0.32530000000000003,93739,101266,99088,2178,671530000,652870000,18660000
2022-01-01,Nakhon Nayok ,east,0.5185,78747,121765,121625,140,251220000,250870000,350000
2022-01-01,Prachinburi ,east,0.3979,53910,90676,90574,102,246770000,246400000,370000
2022-01-01,Rayong ,east,0.349,122400,165893,161806,4087,624770000,617920000,6850000
2022-01-01,Sa Kaeo ,east,0.29600000000000004,24962,58214,57752,462,196310000,195000000,1310000
2022-01-01,Phuket ,south,0.2553,223405,256193,165798,90395,6647770000,1341930000,5305840000
2022-01-01,Phatthalung ,south,0.2632,33169,46586,46501,85,69930000,69740000,190000
2022-01-01,Trang ,south,0.3124,46898,58720,58531,189,239590000,238910000,680000
2022-01-01,Ranong ,south,0.3024,27987,36390,36045,345,101010000,99820000,1190000
2022-01-01,Chumphon ,south,0.2877,57247,69338,69228,110,231270000,230940000,330000
2022-01-01,Pattani ,south,0.275,11945,14683,14683,0,40010000,40010000,0
2022-01-01,Yala ,south,0.3763,47655,54867,54867,0,114610000,114610000,0
2022-01-01,Nakhon Si Thammarat ,south,0.2329,87708,135711,135599,112,413000000,412600000,400000
2022-01-01,Narathiwat ,south,0.1941,14387,17075,17075,0,36680000,36680000,0
2022-01-01,Krabi ,south,0.2556,106708,151771,131467,20304,1647660000,1500900000,146760000
2022-01-01,Songkhla ,south,0.16649999999999998,106962,150822,150656,166,918990000,917690000,1300000
2022-01-01,Phang Nga ,south,0.32280000000000003,57525,120090,83378,36712,626680000,286710000,339970000
2022-01-01,Surat Thani ,south,0.24489999999999998,153446,186906,164440,22466,1203950000,979190000,224760000
2022-01-01,Satun ,south,0.4521,65373,118127,117343,784,492460000,488970000,3490000
2022-01-01,Kamphaeng Phet ,north,0.3558,31459,56492,56102,390,91950000,91280000,670000
2022-01-01,Chiang Rai ,north,0.7209,312079,399487,396239,3248,2678100000,2650110000,27990000
2022-01-01,Chiang Mai ,north,0.5683,467344,757609,745250,12359,4596000000,4503460000,92540000
2022-01-01,Phichit ,north,0.33509999999999995,23957,49385,49267,118,79320000,79070000,250000
2022-01-01,Nakhon Sawan ,north,0.41590000000000005,60620,114370,113905,465,249300000,248030000,1270000
2022-01-01,Tak ,north,0.4326,89556,115902,115838,64,315630000,315380000,250000
2022-01-01,Phitsanulok ,north,0.5574,141208,239815,239044,771,526630000,524620000,2010000
2022-01-01,Phayao ,north,0.5803,32699,77106,75925,1181,132260000,129940000,2320000
2022-01-01,Phetchabun ,north,0.6052000000000001,160971,191763,190838,925,499300000,496720000,2580000
